Variable1,Variable2,Correlation,P-Value,Significant
CERQ_Rumination,DERS_Limited Access to Emotion Regulation Strategies,0.5155973576443382,1.0494437841180979e-07,True
CERQ_Rumination,DERS_Lack of Emotional Clarity,0.2779175506741198,0.006685697771966084,False
CERQ_Rumination,CERQ_Self-Blame Norm,0.23520409842232032,0.022489871160524543,False
CERQ_Rumination,CERQ_Acceptance Norm,0.14031457745975245,0.17737491934677735,False
CERQ_Rumination,CERQ_Rumination Norm,0.999999999693628,0.0,True
CERQ_Rumination,CERQ_Positive Refocusing Norm,-0.2961383647183677,0.003754844801208344,False
CERQ_Rumination,CERQ_Refocusing on Planning Norm,-0.10674475066895257,0.305830216273891,False
CERQ_Rumination,CERQ_Positive Reappraisal Norm,-0.3762246846281237,0.00018614631021032557,False
CERQ_Rumination,CERQ_Putting into Perspective Norm,-0.20610468522042727,0.04626419207114039,False
CERQ_Rumination,CERQ_Catastrophizing Norm,0.33848903029104443,0.000847060199650555,False
CERQ_Rumination,CERQ_Other-Blame Norm,0.31732984910540407,0.001830571180922052,False
CERQ_Rumination,CERQ_Self-Blame,0.23520409842231996,0.022489871160524543,False
CERQ_Rumination,CERQ_Acceptance,0.140311339775319,0.1773850185746636,False
CERQ_Rumination,CERQ_Rumination,1.0,0.0,True
CERQ_Rumination,CERQ_Positive Refocusing,-0.29613761163771557,0.0037549372156422114,False
CERQ_Rumination,CERQ_Refocusing on Planning,-0.10674437797094297,0.3058319147086253,False
CERQ_Rumination,CERQ_Positive Reappraisal,-0.3762246846281236,0.00018614631021032557,False
CERQ_Rumination,CERQ_Putting into Perspective,-0.2061003882313346,0.04626884265128575,False
CERQ_Rumination,CERQ_Catastrophizing,0.33848910346775074,0.0008470578615662998,False
CERQ_Rumination,CERQ_Other-Blame,0.31732867897775163,0.0018306464541018818,False
CERQ_Positive Refocusing,Age,0.09015461331983664,0.38750670782961805,False
CERQ_Positive Refocusing,Sex_f1_m2,-0.13228723402123338,0.20372661810951806,False
CERQ_Positive Refocusing,Group_MDD1_HC2,0.4525603240855065,4.660361234766712e-06,True
CERQ_Positive Refocusing,Factor1,0.19408244426311033,0.06087710170726398,False
CERQ_Positive Refocusing,Factor2,0.18080095200661384,0.08118025235790616,False
CERQ_Positive Refocusing,Factor3,0.04183903262729957,0.6888675423540487,False
CERQ_Positive Refocusing,Factor4,-0.10150527145461805,0.3303149318593701,False
CERQ_Positive Refocusing,Factor5,-0.2764716175408137,0.00698794085371724,False
CERQ_Positive Refocusing,BVAQ_New,-0.26505555574027273,0.00982928396038885,False
CERQ_Positive Refocusing,BDI-II Sum score,-0.4295807067377405,1.5555274340300507e-05,True
CERQ_Positive Refocusing,STAI2,-0.533134392671813,3.166573484589133e-08,True
CERQ_Positive Refocusing,STAI1,-0.4095030772953804,4.160313713460783e-05,False
CERQ_Positive Refocusing,WMS Correct Norm,0.1665527910856134,0.10862343044060538,False
CERQ_Positive Refocusing,WMS Correct,0.18184664346934756,0.07940724130788056,False
CERQ_Positive Refocusing,DigitSpan_Forwards_Span,0.10004976087089328,0.33733224284474145,False
CERQ_Positive Refocusing,DigitSpan_ForwardsTotal Score,0.1072946691042892,0.3033308647950662,False
CERQ_Positive Refocusing,DigitSpan_Backwards_Span,0.11894297613471463,0.25352718254120643,False
CERQ_Positive Refocusing,DigitSpan_Backwards_Total Score,0.14624859505184334,0.1595650362144806,False
CERQ_Positive Refocusing,DERS_Total Score,-0.4904711934599752,5.216180377441889e-07,True
CERQ_Positive Refocusing,DERS_Total Score Norm,-0.48793174334621264,6.090965139325772e-07,True
CERQ_Positive Refocusing,DERS_Non-Acceptance of Emotional Reactions Norm,-0.18247086162896597,0.07836370364891664,False
CERQ_Positive Refocusing,DERS_Problems with Goal-Oriented Behavior Norm,-0.3889391670732623,0.0001069975739121492,False
CERQ_Positive Refocusing,DERS_Impulse Control Problems Norm,-0.44605756192333934,6.6133003295317365e-06,True
CERQ_Positive Refocusing,DERS_Lack of Emotional Awareness Norm,-0.2651137770692918,0.00981254237711324,False
CERQ_Positive Refocusing,DERS_Limited Access to Emotion Regulation Strategies Norm,-0.5377395646140314,2.285502895190468e-08,True
CERQ_Positive Refocusing,DERS_Lack of Emotional Clarity Norm,-0.3878704562787443,0.00011219338982738808,False
CERQ_Positive Refocusing,DERS_Non-Acceptance of Emotional Reactions,-0.1715313019328486,0.09831405316667463,False
CERQ_Positive Refocusing,DERS_Problems with Goal-Oriented Behavior,-0.3911190414083401,9.70845627671788e-05,False
CERQ_Positive Refocusing,DERS_Impulse Control Problems,-0.4601537018858836,3.068573582595204e-06,True
CERQ_Positive Refocusing,DERS_Lack of Emotional Awareness,-0.2911296546587181,0.004416391408021786,False
CERQ_Positive Refocusing,DERS_Limited Access to Emotion Regulation Strategies,-0.5384711325745696,2.1691554082374308e-08,True
CERQ_Positive Refocusing,DERS_Lack of Emotional Clarity,-0.3900467842771424,0.00010184891419297581,False
CERQ_Positive Refocusing,CERQ_Self-Blame Norm,-0.2611855026953195,0.010999786540901568,False
CERQ_Positive Refocusing,CERQ_Acceptance Norm,0.16346376664328896,0.11543115093475066,False
CERQ_Positive Refocusing,CERQ_Rumination Norm,-0.2961382734036959,0.0037548560067971167,False
CERQ_Positive Refocusing,CERQ_Positive Refocusing Norm,0.9999999997584234,0.0,True
CERQ_Positive Refocusing,CERQ_Refocusing on Planning Norm,0.4761213349515695,1.2325816291968056e-06,True
CERQ_Positive Refocusing,CERQ_Positive Reappraisal Norm,0.48640962198776994,6.680145646308006e-07,True
CERQ_Positive Refocusing,CERQ_Putting into Perspective Norm,0.5464534858905737,1.2166195561055624e-08,True
CERQ_Positive Refocusing,CERQ_Catastrophizing Norm,-0.2986074143175111,0.0034625620392902475,False
CERQ_Positive Refocusing,CERQ_Other-Blame Norm,-0.040474472572224175,0.6985172012523567,False
CERQ_Positive Refocusing,CERQ_Self-Blame,-0.2611855026953193,0.010999786540901568,False
CERQ_Positive Refocusing,CERQ_Acceptance,0.16347000607745213,0.11541707518798154,False
CERQ_Positive Refocusing,CERQ_Rumination,-0.29613761163771557,0.0037549372156422114,False
CERQ_Positive Refocusing,CERQ_Positive Refocusing,1.0,0.0,True
CERQ_Positive Refocusing,CERQ_Refocusing on Planning,0.4761225123232293,1.2324966274427507e-06,True
CERQ_Positive Refocusing,CERQ_Positive Reappraisal,0.4864096219877696,6.680145646308006e-07,True
CERQ_Positive Refocusing,CERQ_Putting into Perspective,0.5464517563286164,1.2167739953238443e-08,True
CERQ_Positive Refocusing,CERQ_Catastrophizing,-0.29860603789717466,0.0034627191373955064,False
CERQ_Positive Refocusing,CERQ_Other-Blame,-0.04047726978664978,0.6984973706585131,False
CERQ_Refocusing on Planning,Age,0.06238050927272391,0.5503128352285881,False
CERQ_Refocusing on Planning,Sex_f1_m2,-0.13675505446584119,0.18873399275804442,False
CERQ_Refocusing on Planning,Group_MDD1_HC2,0.4068652669686667,4.712638537283185e-05,False
CERQ_Refocusing on Planning,Factor1,0.21419434661342301,0.03816946374544599,False
CERQ_Refocusing on Planning,Factor2,0.2633204594016132,0.010339836843306447,False
CERQ_Refocusing on Planning,Factor3,-0.05694374861205705,0.5856532197449267,False
CERQ_Refocusing on Planning,Factor4,0.01973232081017973,0.8502726424590886,False
CERQ_Refocusing on Planning,Factor5,-0.2914821051280724,0.004366650736919809,False
CERQ_Refocusing on Planning,BVAQ_New,-0.418053926922788,2.75728229561273e-05,False
CERQ_Refocusing on Planning,BDI-II Sum score,-0.39581200408681666,7.856760182405131e-05,False
CERQ_Refocusing on Planning,STAI2,-0.4739172471598088,1.4018132513887157e-06,True
CERQ_Refocusing on Planning,STAI1,-0.3876575843742615,0.0001132558794733256,False
CERQ_Refocusing on Planning,WMS Correct Norm,0.24433827407165373,0.01762785584140461,False
CERQ_Refocusing on Planning,WMS Correct,0.29188738809913084,0.004310071778383043,False
CERQ_Refocusing on Planning,DigitSpan_Forwards_Span,0.2430375726676764,0.01825940209163978,False
CERQ_Refocusing on Planning,DigitSpan_ForwardsTotal Score,0.23584646043352728,0.022113946280025037,False
CERQ_Refocusing on Planning,DigitSpan_Backwards_Span,0.17240173870148204,0.09659324358598619,False
CERQ_Refocusing on Planning,DigitSpan_Backwards_Total Score,0.2039095682820195,0.048690876113621606,False
CERQ_Refocusing on Planning,DERS_Total Score,-0.5528938340520299,7.54569721499343e-09,True
CERQ_Refocusing on Planning,DERS_Total Score Norm,-0.5518529630134643,8.156906493580153e-09,True
CERQ_Refocusing on Planning,DERS_Non-Acceptance of Emotional Reactions Norm,-0.31863495341379927,0.0017483355174717178,False
CERQ_Refocusing on Planning,DERS_Problems with Goal-Oriented Behavior Norm,-0.38538185357317756,0.00012521275454250257,False
CERQ_Refocusing on Planning,DERS_Impulse Control Problems Norm,-0.36998385763022357,0.00024229215226865628,False
CERQ_Refocusing on Planning,DERS_Lack of Emotional Awareness Norm,-0.47842828345950167,1.0762545058617194e-06,True
CERQ_Refocusing on Planning,DERS_Limited Access to Emotion Regulation Strategies Norm,-0.5165610409909943,9.842839353936861e-08,True
CERQ_Refocusing on Planning,DERS_Lack of Emotional Clarity Norm,-0.4842150803479901,7.625369750975138e-07,True
CERQ_Refocusing on Planning,DERS_Non-Acceptance of Emotional Reactions,-0.30574820384889245,0.002728395897455791,False
CERQ_Refocusing on Planning,DERS_Problems with Goal-Oriented Behavior,-0.3879289145723098,0.00011190323441180385,False
CERQ_Refocusing on Planning,DERS_Impulse Control Problems,-0.38443796678098135,0.00013050706620603114,False
CERQ_Refocusing on Planning,DERS_Lack of Emotional Awareness,-0.5055576408951572,2.0227029984075055e-07,True
CERQ_Refocusing on Planning,DERS_Limited Access to Emotion Regulation Strategies,-0.5177761250856361,9.076036615719313e-08,True
CERQ_Refocusing on Planning,DERS_Lack of Emotional Clarity,-0.4856920742664791,6.976257293326444e-07,True
CERQ_Refocusing on Planning,CERQ_Self-Blame Norm,-0.29567414385534707,0.0038121989223683173,False
CERQ_Refocusing on Planning,CERQ_Acceptance Norm,-0.010278359054269263,0.9216769058188441,False
CERQ_Refocusing on Planning,CERQ_Rumination Norm,-0.10674634792593084,0.3058229374296277,False
CERQ_Refocusing on Planning,CERQ_Positive Refocusing Norm,0.47612453687425904,1.2323504755277556e-06,True
CERQ_Refocusing on Planning,CERQ_Refocusing on Planning Norm,0.9999999998250715,0.0,True
CERQ_Refocusing on Planning,CERQ_Positive Reappraisal Norm,0.6493084757270818,1.4545787676427886e-12,True
CERQ_Refocusing on Planning,CERQ_Putting into Perspective Norm,0.36691206860556724,0.0002753258694475306,False
CERQ_Refocusing on Planning,CERQ_Catastrophizing Norm,-0.3522752721703702,0.0004975710705417756,False
CERQ_Refocusing on Planning,CERQ_Other-Blame Norm,-0.01354346397695363,0.8969163123312122,False
CERQ_Refocusing on Planning,CERQ_Self-Blame,-0.2956741438553469,0.0038121989223682865,False
CERQ_Refocusing on Planning,CERQ_Acceptance,-0.010276862989194002,0.9216882700454828,False
CERQ_Refocusing on Planning,CERQ_Rumination,-0.10674437797094297,0.3058319147086253,False
CERQ_Refocusing on Planning,CERQ_Positive Refocusing,0.4761225123232293,1.2324966274427507e-06,True
CERQ_Refocusing on Planning,CERQ_Refocusing on Planning,1.0,0.0,True
CERQ_Refocusing on Planning,CERQ_Positive Reappraisal,0.6493084757270815,1.4545787676427759e-12,True
CERQ_Refocusing on Planning,CERQ_Putting into Perspective,0.3669124256949472,0.0002753217990634486,False
CERQ_Refocusing on Planning,CERQ_Catastrophizing,-0.3522776277787186,0.0004975248069136009,False
CERQ_Refocusing on Planning,CERQ_Other-Blame,-0.013546581488781387,0.8968927142833877,False
CERQ_Positive Reappraisal,Age,0.0684739498715492,0.5119739156436205,False
CERQ_Positive Reappraisal,Sex_f1_m2,-0.14412931895518485,0.16576623245814642,False
CERQ_Positive Reappraisal,Group_MDD1_HC2,0.6381769195715734,4.558931057783376e-12,True
CERQ_Positive Reappraisal,Factor1,0.27030947916568754,0.008415563178343221,False
CERQ_Positive Reappraisal,Factor2,0.34340934434793147,0.0007025084803690116,False
CERQ_Positive Reappraisal,Factor3,-0.043739483353176234,0.6755111064813534,False
CERQ_Positive Reappraisal,Factor4,-0.11883238290145452,0.25397200004215126,False
CERQ_Positive Reappraisal,Factor5,-0.398969293840246,6.80192748243323e-05,False
CERQ_Positive Reappraisal,BVAQ_New,-0.417790716422595,2.792883261236684e-05,False
CERQ_Positive Reappraisal,BDI-II Sum score,-0.573612106911314,1.512157978700052e-09,True
CERQ_Positive Reappraisal,STAI2,-0.6954225847053415,7.390846129831778e-15,True
CERQ_Positive Reappraisal,STAI1,-0.5637965233123184,3.2833694841473597e-09,True
CERQ_Positive Reappraisal,WMS Correct Norm,0.14467318833537482,0.16415807048249773,False
CERQ_Positive Reappraisal,WMS Correct,0.1639072579415457,0.11443396632211184,False
CERQ_Positive Reappraisal,DigitSpan_Forwards_Span,0.13148423589698885,0.2065091845637267,False
CERQ_Positive Reappraisal,DigitSpan_ForwardsTotal Score,0.1787514323450123,0.08474689498402554,False
CERQ_Positive Reappraisal,DigitSpan_Backwards_Span,0.11442750612397913,0.27212431053887753,False
CERQ_Positive Reappraisal,DigitSpan_Backwards_Total Score,0.12053404146549991,0.24718677288806198,False
CERQ_Positive Reappraisal,DERS_Total Score,-0.7049303915780444,2.1937723893909924e-15,True
CERQ_Positive Reappraisal,DERS_Total Score Norm,-0.6996899263381342,4.310114906633171e-15,True
CERQ_Positive Reappraisal,DERS_Non-Acceptance of Emotional Reactions Norm,-0.5137995470503769,1.1821286237004656e-07,True
CERQ_Positive Reappraisal,DERS_Problems with Goal-Oriented Behavior Norm,-0.5715521480715142,1.783123448359878e-09,True
CERQ_Positive Reappraisal,DERS_Impulse Control Problems Norm,-0.5342607875104538,2.92515214733224e-08,True
CERQ_Positive Reappraisal,DERS_Lack of Emotional Awareness Norm,-0.41546676782840214,3.126397889902347e-05,False
CERQ_Positive Reappraisal,DERS_Limited Access to Emotion Regulation Strategies Norm,-0.6843636694169892,2.8650483504109834e-14,True
CERQ_Positive Reappraisal,DERS_Lack of Emotional Clarity Norm,-0.4889001873605755,5.742113895177123e-07,True
CERQ_Positive Reappraisal,DERS_Non-Acceptance of Emotional Reactions,-0.5098380845583631,1.5330347539709453e-07,True
CERQ_Positive Reappraisal,DERS_Problems with Goal-Oriented Behavior,-0.5723508282583513,1.6729600942552003e-09,True
CERQ_Positive Reappraisal,DERS_Impulse Control Problems,-0.548407388044329,1.0536060690373425e-08,True
CERQ_Positive Reappraisal,DERS_Lack of Emotional Awareness,-0.44395227997039144,7.395434588647466e-06,True
CERQ_Positive Reappraisal,DERS_Limited Access to Emotion Regulation Strategies,-0.6852114056289192,2.5878650468837005e-14,True
CERQ_Positive Reappraisal,DERS_Lack of Emotional Clarity,-0.48969368243814926,5.470486676614048e-07,True
CERQ_Positive Reappraisal,CERQ_Self-Blame Norm,-0.3395094647025988,0.000815022462762247,False
CERQ_Positive Reappraisal,CERQ_Acceptance Norm,0.1316477357987082,0.20594043208514434,False
CERQ_Positive Reappraisal,CERQ_Rumination Norm,-0.3762224871378135,0.00018616376394577755,False
CERQ_Positive Reappraisal,CERQ_Positive Refocusing Norm,0.4864124580378309,6.678999276258927e-07,True
CERQ_Positive Reappraisal,CERQ_Refocusing on Planning Norm,0.6493080638364439,1.454641525344443e-12,True
CERQ_Positive Reappraisal,CERQ_Positive Reappraisal Norm,1.0000000000000004,0.0,True
CERQ_Positive Reappraisal,CERQ_Putting into Perspective Norm,0.5138206518703812,1.1804822991694923e-07,True
CERQ_Positive Reappraisal,CERQ_Catastrophizing Norm,-0.508496179734469,1.6728927847366872e-07,True
CERQ_Positive Reappraisal,CERQ_Other-Blame Norm,-0.28072314862334785,0.00613204249783878,False
CERQ_Positive Reappraisal,CERQ_Self-Blame,-0.33950946470259874,0.0008150224627622407,False
CERQ_Positive Reappraisal,CERQ_Acceptance,0.1316486309103241,0.20593732142408003,False
CERQ_Positive Reappraisal,CERQ_Rumination,-0.3762246846281236,0.00018614631021032557,False
CERQ_Positive Reappraisal,CERQ_Positive Refocusing,0.4864096219877696,6.680145646308006e-07,True
CERQ_Positive Reappraisal,CERQ_Refocusing on Planning,0.6493084757270815,1.4545787676427759e-12,True
CERQ_Positive Reappraisal,CERQ_Positive Reappraisal,1.0,0.0,True
CERQ_Positive Reappraisal,CERQ_Putting into Perspective,0.5138199755961232,1.1805350194732993e-07,True
CERQ_Positive Reappraisal,CERQ_Catastrophizing,-0.5084974707791065,1.6727525751000044e-07,True
CERQ_Positive Reappraisal,CERQ_Other-Blame,-0.2807249158353314,0.0061317069593052175,False
CERQ_Putting into Perspective,Age,-0.02124606578239457,0.8389356762722205,False
CERQ_Putting into Perspective,Sex_f1_m2,-0.2263363162296994,0.028264060815988448,False
CERQ_Putting into Perspective,Group_MDD1_HC2,0.4991228738126895,3.046721907133347e-07,True
CERQ_Putting into Perspective,Factor1,0.3127414791852781,0.0021481783405542586,False
CERQ_Putting into Perspective,Factor2,0.28508572068871085,0.005351617618585671,False
CERQ_Putting into Perspective,Factor3,-0.06664809366640516,0.5233163937587534,False
CERQ_Putting into Perspective,Factor4,-0.14287004354815352,0.16953446564905925,False
CERQ_Putting into Perspective,Factor5,-0.39184641291973904,9.397135449946562e-05,False
CERQ_Putting into Perspective,BVAQ_New,-0.39140632432694894,9.584369979339292e-05,False
CERQ_Putting into Perspective,BDI-II Sum score,-0.3603848868784324,0.0003597272453881359,False
CERQ_Putting into Perspective,STAI2,-0.4555091568970558,3.966960406208694e-06,True
CERQ_Putting into Perspective,STAI1,-0.4252920081636741,1.9294544672366964e-05,True
CERQ_Putting into Perspective,WMS Correct Norm,0.14746476282222218,0.15608526169824677,False
CERQ_Putting into Perspective,WMS Correct,0.15029782803576783,0.1481991678966787,False
CERQ_Putting into Perspective,DigitSpan_Forwards_Span,0.09907194524842614,0.3420990141699407,False
CERQ_Putting into Perspective,DigitSpan_ForwardsTotal Score,0.12865180145950825,0.21654066939341265,False
CERQ_Putting into Perspective,DigitSpan_Backwards_Span,0.07542746069032492,0.46996139388662383,False
CERQ_Putting into Perspective,DigitSpan_Backwards_Total Score,0.09501397851371872,0.3623310899981174,False
CERQ_Putting into Perspective,DERS_Total Score,-0.5282678549304933,4.445857564451448e-08,True
CERQ_Putting into Perspective,DERS_Total Score Norm,-0.5217764862669877,6.933509800969043e-08,True
CERQ_Putting into Perspective,DERS_Non-Acceptance of Emotional Reactions Norm,-0.264532893237932,0.009980700446188444,False
CERQ_Putting into Perspective,DERS_Problems with Goal-Oriented Behavior Norm,-0.3818073424849938,0.00014637709221156707,False
CERQ_Putting into Perspective,DERS_Impulse Control Problems Norm,-0.4201274743488208,2.4913014845347072e-05,False
